Filename,MFDMA,Symmetry_X,Symmetry_Y,Amp_Mean,Amp_Variance,Amp_Skewness,Amp_Kurtosis
0019MR0000540790100249I01_DRCL.JPG,119.88191,14.196303,14.099733,119.88191,298.4761,0.4420068562030792,3.865202
0584MH0003630020202401I01_DRCL.JPG,124.19073,15.102442,14.925608,124.19073,293.11966,-0.2152513563632965,1.9171715
0019MR0000530050100143C00_DRCL.JPG,137.0952,15.108084,13.95879,137.0952,208.59525,-0.20961451530456543,3.058763
0049ML0002230010102131E01_DRCL.JPG,106.98241,13.851088,14.202421,106.98241,251.94328,0.2308233380317688,4.12328
0019ML0000540730100354I01_DRCL.JPG,103.1772,13.333154,14.201323,103.1772,460.80267,0.03985653072595596,0.45756364
0270MH0002540020102780I01_DRCL.JPG,123.45737,13.95845,13.92873,123.45737,342.47665,0.46758052706718445,2.7305627
0153MR0008480280201300E01_DRCL.JPG,131.32008,14.930784,14.713605,131.32008,250.026,-0.25447046756744385,2.3362403
0017MR0000500290100101C00_DRCL.JPG,142.79999,14.169817,13.71617,142.79999,196.51538,-0.48259904980659485,2.9682941
0003ML0000001180100138I01_DRCL.JPG,127.585495,15.450808,15.490318,127.585495,223.30435,-0.48118481040000916,3.061358
0180ML0006480000105259E01_DRCL.JPG,136.10568,14.290886,13.782899,136.10568,308.1287,0.26879534125328064,2.804473
0078MR0005760010103836E01_DRCL.JPG,138.0944,13.302919,13.548235,138.0944,236.1878,-0.051904626190662384,2.9839144
0053ML0002440140102234E01_DRCL.JPG,113.24923,13.892632,14.115914,113.24923,198.59373,-0.34449902176856995,4.7068205
0229ML0010710000106076E01_DRCL.JPG,136.7343,13.643599,13.782389,136.7343,336.54156,0.2953411042690277,2.1873374
0182MH0001500020102644I01_DRCL.JPG,120.764305,14.5650835,14.893644,120.764305,404.75397,0.5965970754623413,2.608306
0054MR0002480090103042E01_DRCL.JPG,131.09938,14.321399,14.470694,131.09938,212.91125,-0.39539188146591187,2.7389703
0042MR0001940840102299E01_DRCL.JPG,119.2392,14.129412,13.798077,119.2392,194.61469,-0.4554000198841095,4.23807
0013ML0000120130100182I01_DRCL.JPG,107.08416,13.887984,13.778669,107.08416,554.8114,0.19977201521396637,0.45957637
0017MR0000500070100079I01_DRCL.JPG,130.17206,14.957995,14.120513,130.17206,248.88045,-0.022191084921360016,2.7359853
0042MR0001940140102229E01_DRCL.JPG,98.72079,13.512056,14.202135,98.72079,284.93036,0.45586591958999634,4.7320237
0270MH0002530020102836C00_DRCL.JPG,128.8501,13.908146,13.944583,128.8501,253.58957,0.36049285531044006,4.0632596
0270MH0002530050102762I01_DRCL.JPG,112.184456,14.324363,14.154594,112.184456,364.3794,0.4724607765674591,3.0337143
0696MH0003630000204105I01_DRCL.JPG,95.81506,13.530848,14.099449,95.81506,659.10645,0.3923124670982361,0.28000546
0279MH0002690070103063I01_DRCL.JPG,97.5269,13.449663,13.98714,97.5269,560.4076,0.9083894491195679,2.5196419
0585MH0002970020202754I01_DRCL.JPG,130.52939,14.455297,13.9788475,130.52939,283.68103,-0.10256391018629074,1.9556274
0049MR0002240010102736E01_DRCL.JPG,115.8935,13.664258,13.684057,115.8935,208.43774,-0.31339403986930847,4.6267304
0159MR0008640000201355E01_DRCL.JPG,136.82281,14.351662,14.689014,136.82281,261.98752,-0.10476434230804443,1.901031
0003ML0000000900100110I01_DRCL.JPG,127.065994,13.832384,13.967985,127.065994,201.3992,-0.31511107087135315,2.7899313
0042MR0001941190102334E01_DRCL.JPG,107.104034,13.682083,13.728913,107.104034,185.91931,-0.38825151324272156,5.8170633
0050ML0002300190102167E01_DRCL.JPG,132.31888,13.647827,13.491334,132.31888,193.26808,-0.4541373550891876,3.3275228
0078ML0005860440102806E01_DRCL.JPG,139.15218,13.605125,14.056709,139.15218,205.7467,-0.40360769629478455,2.4680848
0017ML0000550140100277I01_DRCL.JPG,119.318855,13.566072,13.095531,119.318855,281.79816,0.8046837449073792,4.4287004
0050MR0002290830102848E01_DRCL.JPG,138.3583,14.201973,14.38078,138.3583,206.41078,-0.34736084938049316,1.9887061
0072MR0005610160103641E01_DRCL.JPG,138.62418,13.71266,13.927419,138.62418,209.94574,-0.3938164710998535,2.3907743
0076MR0005710070103772E01_DRCL.JPG,135.99933,14.652515,14.694933,135.99933,258.4063,-0.010281940922141075,2.563417
0003ML0000001050100125E01_DRCL.JPG,122.09413,13.748957,14.010387,122.09413,173.58264,-0.5905508399009705,5.096985
0154ML0008510140104505I01_DRCL.JPG,123.483734,14.368006,14.531448,123.483734,382.9765,0.19199016690254211,1.6205707
0054MR0002480160103049E01_DRCL.JPG,136.00166,13.797539,13.966191,136.00166,213.09152,-0.6364808082580566,4.4079475
0017MR0000500090100081I01_DRCL.JPG,130.66179,14.643865,14.116542,130.66179,252.83711,0.028623048216104507,2.8858142
0017ML0000510020100249I01_DRCL.JPG,125.70151,14.460296,13.508133,125.70151,259.96027,0.4538697302341461,4.0376706
0173MR0008970000201801E01_DRCL.JPG,137.57613,14.496251,14.2277775,137.57613,332.99927,0.29250994324684143,1.6625891
0182MH0001500050102655I01_DRCL.JPG,114.76146,14.369949,14.797153,114.76146,545.49677,0.623729944229126,1.4879856
0153ML0008480010104459E01_DRCL.JPG,128.69424,13.919878,14.504862,128.69424,296.40686,0.2021711766719818,2.5797987
0019ML0000530160100279I01_DRCL.JPG,118.04382,14.080271,14.229683,118.04382,273.79034,-0.1599017083644867,2.4272332
0157MR0008550060201328E01_DRCL.JPG,133.59045,14.095347,13.927464,133.59045,278.61966,-0.04147760197520256,2.3583512
0039MR0001740040101232E01_DRCL.JPG,116.09287,13.822443,13.623052,116.09287,186.24509,-0.6611217856407166,5.2271614
0153MR0008500010201269E01_DRCL.JPG,127.60664,14.083698,14.172938,127.60664,279.41074,0.09895975142717361,2.6429954
0270MH0002540050102791I01_DRCL.JPG,117.78431,14.331715,13.805246,117.78431,386.70895,0.5870751142501831,2.2880325
0155MR0008520040201309C00_DRCL.JPG,127.04039,14.150921,13.859354,127.04039,267.78937,-0.03983147069811821,2.4419408
0013ML0000120070100176E01_DRCL.JPG,132.49931,13.722488,13.785961,132.49931,209.1422,-0.33552777767181396,3.2366939
0019MR0000530090100147I01_DRCL.JPG,131.76193,14.632106,13.998735,131.76193,252.564,0.05100668966770172,3.0548377
0042MR0001941200102335E01_DRCL.JPG,102.47739,13.866465,14.010491,102.47739,190.68423,-0.4995509684085846,6.7943335
0053MR0002460010103000E01_DRCL.JPG,129.00552,13.878455,13.864592,129.00552,218.8472,-0.45730045437812805,3.500626
0182MH0001500010102641I01_DRCL.JPG,120.571014,14.603262,14.398165,120.571014,418.83545,0.751467764377594,2.6133795
0153MR0008470070201249E01_DRCL.JPG,133.19963,14.94496,15.419341,133.19963,305.382,0.2377084195613861,2.2382226
0013ML0000140070100200E01_DRCL.JPG,104.00638,13.902241,14.947498,104.00638,310.91858,0.5150020718574524,3.1775599
0019ML0000540560100337I01_DRCL.JPG,89.98688,13.241678,14.268137,89.98688,482.64117,0.4499077796936035,1.3350143
0078MR0005860010103919E01_DRCL.JPG,136.66881,13.395468,13.51795,136.66881,220.7223,-0.21600885689258575,2.8157892
0003ML0000000500100070E01_DRCL.JPG,117.93216,13.572568,13.64274,117.93216,190.75848,-0.5358535051345825,6.010105
0869MH0002970020302268I01_DRCL.JPG,135.73933,13.478666,13.535194,135.73933,282.41232,0.3169413208961487,1.6651273
0050MR0002290130102778E01_DRCL.JPG,141.47565,14.221647,14.508974,141.47565,219.88693,-0.5716792345046997,2.9302912
0019MR0000540440100214C00_DRCL.JPG,116.129196,13.637124,11.688007,116.129196,344.6531,0.6158891916275024,3.1378946
0019ML0000540700100351I01_DRCL.JPG,109.53207,13.878542,14.283785,109.53207,412.63745,-0.1410307139158249,0.953408
0066ML0002960340102477E01_DRCL.JPG,112.5872,14.871583,14.822431,112.5872,275.99512,0.23240239918231964,3.77456
0523MH0003060020201048I01_DRCL.JPG,137.63602,14.233946,14.476484,137.63602,269.5647,0.10509241372346878,1.8445792
0017ML0000500130100226I01_DRCL.JPG,126.01451,14.345956,14.098642,126.01451,255.90002,0.22711367905139923,4.4244637
0078MR0005760270103862E01_DRCL.JPG,132.74573,13.602132,13.666655,132.74573,256.51517,0.27716007828712463,2.8289475
0066ML0002960230102466E01_DRCL.JPG,123.35509,13.861446,13.296826,123.35509,235.6612,-0.23189787566661835,2.8245277
0050MR0002290040102769E01_DRCL.JPG,139.34985,13.560127,13.845186,139.34985,190.75485,-0.3892252445220947,2.76365
0128MR0006580000200814E01_DRCL.JPG,136.87021,13.618087,13.564354,136.87021,315.836,0.47709962725639343,2.2328887
0066MR0002930380103315E01_DRCL.JPG,137.41096,14.157604,14.237488,137.41096,228.63766,-0.34995758533477783,2.5755172
0070MR0004940290103509E01_DRCL.JPG,141.05292,13.88191,13.875356,141.05292,198.93237,-0.7139827013015747,3.78689
0077MR0005750060103781E01_DRCL.JPG,137.21262,14.485769,14.238186,137.21262,210.6081,-0.5670295357704163,3.0404572
0051MR0002310850102940E01_DRCL.JPG,128.2161,13.659712,13.669131,128.2161,181.8388,-0.5536293983459473,4.392733
0279MH0002700020103083I01_DRCL.JPG,129.57925,14.323872,14.256165,129.57925,330.60895,0.5928038358688354,3.1657205
0019MR0000540690100239I01_DRCL.JPG,130.97008,14.708886,14.587116,130.97008,253.50842,-0.20738278329372406,3.2964892
0038MR0001710040101199E01_DRCL.JPG,107.56349,13.615412,13.881566,107.56349,186.00795,-0.6521188020706177,6.7786074
0180MH0001490020102537I01_DRCL.JPG,122.5136,13.472755,13.927752,122.5136,357.27917,0.6590136885643005,2.7816362
0019ML0000540370100318C00_DRCL.JPG,111.70628,14.159271,14.553054,111.70628,261.9915,0.1547512412071228,3.874681
0053ML0002440000102220E01_DRCL.JPG,118.31555,14.45965,14.166574,118.31555,209.3681,-0.6380796432495117,4.923638
0176MR0006450000201977I01_DRCL.JPG,130.2562,14.505307,14.150017,130.2562,384.48172,0.28069618344306946,1.7455006
0093MR0006080000104332I01_DRCL.JPG,126.40966,14.370468,13.726055,126.40966,433.05774,0.45953693985939026,1.5731316
0003ML0000000990100119E01_DRCL.JPG,122.678276,13.6545315,13.359955,122.678276,165.47925,-0.5956003665924072,5.9370975
0155MR0008520130201318C00_DRCL.JPG,136.00574,14.502346,14.28308,136.00574,288.7105,0.055656809359788895,1.7407122
0050MR0002290300102795E01_DRCL.JPG,136.6895,13.507629,14.011559,136.6895,198.5083,-0.5128599405288696,3.2787023
0044MR0002011270102506E01_DRCL.JPG,119.71058,13.956589,14.177861,119.71058,178.47815,-0.5847101807594299,5.12519
0696MH0003060020204078I01_DRCL.JPG,113.00717,14.601084,15.11816,113.00717,353.1925,0.42903444170951843,3.2955947
0019MR0000590080100162I01_DRCL.JPG,127.255424,13.713205,13.068692,127.255424,230.6479,0.377839058637619,3.7326174
0067MR0004840340103420E01_DRCL.JPG,138.55798,13.844516,13.931686,138.55798,205.68983,-0.6054747700691223,3.1862068
0067MR0004840200103406E01_DRCL.JPG,137.1704,13.807773,14.133304,137.1704,226.05408,-0.285428911447525,2.7518392
0151MR0008450000201238I01_DRCL.JPG,122.07168,14.118452,14.457996,122.07168,242.50595,0.0199150238186121,3.1652884
0019MR0000540430100213I01_DRCL.JPG,113.250984,12.51659,13.165737,113.250984,389.58206,0.7035394906997681,2.5433016
0585MH0002970020202915I01_DRCL.JPG,131.76431,13.954067,13.715706,131.76431,289.87067,0.08994217216968536,1.8111634
0164MR0008850130201602E01_DRCL.JPG,130.00209,14.107023,13.899735,130.00209,249.99307,0.09651561826467514,2.6130848
0019ML0000540380100319I01_DRCL.JPG,89.74635,13.72415,14.340551,89.74635,541.3136,0.5573570132255554,1.347889
0019MR0000540180100188I01_DRCL.JPG,111.26154,13.256414,14.00334,111.26154,450.37723,0.5330491065979004,2.2226396
0163MR0008780000201495E01_DRCL.JPG,133.03961,13.969813,13.96956,133.03961,203.60141,-0.27570641040802,3.31323
0052MR0002390070102990E01_DRCL.JPG,120.986176,13.469288,13.568777,120.986176,194.73914,-0.5255836844444275,4.1683755
0153MR0008480030201275I01_DRCL.JPG,129.89594,14.481367,14.39805,129.89594,317.28668,-0.008973924443125725,2.2057714
0003ML0000000590100079I01_DRCL.JPG,110.448395,13.341769,14.3386,110.448395,222.2478,0.05826260894536972,4.9179482
0270MH0002530050102763E01_DRCL.JPG,117.55745,13.917073,13.831998,117.55745,284.20154,0.561163604259491,3.8421926
0584MH0003620020202315I01_DRCL.JPG,124.719574,14.364373,14.6874485,124.719574,406.6386,0.5601618885993958,2.1781921
0153ML0008480050104463E01_DRCL.JPG,134.16956,14.058786,14.08878,134.16956,256.64862,-0.13944019377231598,2.5332532
0017ML0000550030100266I01_DRCL.JPG,116.85503,13.388396,13.198916,116.85503,310.21506,0.8389139175415039,4.455771
0292MH0002810020103608I01_DRCL.JPG,112.00943,13.299741,13.988707,112.00943,393.8468,0.6620038747787476,2.5449119
0696MH0003630020204112I01_DRCL.JPG,113.7726,14.519562,14.728361,113.7726,326.9303,0.030052796006202698,2.7987432
0159MR0008640050201360I01_DRCL.JPG,131.94804,14.706461,14.8039055,131.94804,281.98553,0.08645585924386978,2.0086985
0153ML0008480030104461I01_DRCL.JPG,117.080246,13.309119,13.530335,117.080246,488.89954,0.27063506841659546,0.8740437
0017ML0000510090100256I01_DRCL.JPG,127.27734,14.592358,14.113588,127.27734,269.11682,0.1400086134672165,3.7890248
0584MH0003620020202277I01_DRCL.JPG,122.84396,16.170475,16.307835,122.84396,447.14603,0.5209015607833862,1.7383094
0182MH0001500020102645E01_DRCL.JPG,125.61908,13.918535,13.927729,125.61908,340.95966,0.5937933325767517,3.157127
0506MH0002240020200651I01_DRCL.JPG,125.89009,13.583572,13.304693,125.89009,270.61963,0.039009254425764084,1.8035955
0021MR0000260100100527E01_DRCL.JPG,117.631516,13.764244,13.904264,117.631516,174.32867,-0.5090497732162476,5.2681065
0292MH0002800030103520I01_DRCL.JPG,116.87177,14.567329,14.254797,116.87177,389.53833,0.5539363622665405,2.8506975
0078MR0005860050103923E01_DRCL.JPG,141.9833,13.72817,14.059632,141.9833,218.32004,-0.5041030049324036,2.584702
0605MH0003060020203244I01_DRCL.JPG,127.732376,14.54575,14.027985,127.732376,271.8617,0.16947229206562042,3.7569084
0003ML0000000720100092I01_DRCL.JPG,114.337265,13.623559,14.136021,114.337265,213.94403,-0.12150398641824722,4.151571
0078MR0005760110103846E01_DRCL.JPG,132.8132,13.695034,13.769495,132.8132,236.34845,-0.3187626004219055,2.6891332
0164MR0008850050201594I01_DRCL.JPG,127.59584,14.193792,14.255045,127.59584,262.03198,0.02090195193886757,2.3159075
0017MR0000500040100076C00_DRCL.JPG,130.91501,14.683807,14.244175,130.91501,238.36356,0.07263614237308502,3.6548762
0153MR0008480050201277E01_DRCL.JPG,134.96075,13.957312,13.963636,134.96075,250.89261,-0.05845075845718384,2.496068
0279MH0002660020103157I01_DRCL.JPG,133.35835,14.434772,14.692035,133.35835,274.36847,0.08039597421884537,3.1341348
0042MR0001941180102333E01_DRCL.JPG,107.008804,14.191178,13.941908,107.008804,192.56598,-0.5413580536842346,6.4166794
0585MH0002970020202792I01_DRCL.JPG,133.25458,14.082483,14.192936,133.25458,294.43478,0.04242013022303581,1.7180285
0078MR0005860350103953E01_DRCL.JPG,140.74556,13.782396,13.910018,140.74556,232.61649,-0.08715953677892685,2.4580941
0182MH0001500020102647C00_DRCL.JPG,125.05505,14.026696,14.273834,125.05505,352.3961,0.5116845369338989,3.3926787
0270MH0002530050102848I01_DRCL.JPG,122.945694,14.1347885,14.04114,122.945694,291.55615,0.47552868723869324,3.5781894
0075MR0005640020103730E01_DRCL.JPG,133.05676,13.240651,13.858778,133.05676,227.41666,-0.03486103564500809,3.1659422
0017MR0000500180100090C00_DRCL.JPG,141.22595,15.011887,14.612583,141.22595,219.25082,-0.19892054796218872,2.0368552
0182MH0001500020102663I01_DRCL.JPG,122.44301,13.817324,14.027784,122.44301,338.56674,0.597804605960846,3.3981018
0078MR0005760040103839E01_DRCL.JPG,129.34872,14.857344,14.893242,129.34872,275.91736,-0.03617291897535324,2.4693022
0019MR0000540340100204C00_DRCL.JPG,126.8967,14.638924,13.772566,126.8967,260.35248,0.3049846589565277,4.0392146
0153MR0008480190201291E01_DRCL.JPG,132.34814,14.541258,14.344567,132.34814,266.29892,-0.15615862607955933,2.5227609
0013ML0000120020100171D01_DRCL.JPG,128.42435,14.093531,14.107735,128.42435,223.14424,-0.4720785617828369,3.7782168
0017MR0000500130100085I01_DRCL.JPG,132.55638,14.750967,14.363322,132.55638,247.19012,-0.3060898780822754,3.0269256
0153MR0008470010201243E01_DRCL.JPG,133.62375,13.968199,13.51087,133.62375,258.66818,0.1247500330209732,2.121739
0270MH0002540050102799E01_DRCL.JPG,122.399765,14.432981,13.818596,122.399765,325.13043,0.515439510345459,2.6673803
0019MR0000540070100177I01_DRCL.JPG,111.88049,12.085445,13.49987,111.88049,416.66608,0.6914696097373962,2.457858
0042MR0001940810102296E01_DRCL.JPG,120.19156,14.0978565,14.404169,120.19156,182.57742,-0.8053553700447083,5.7206945
0013ML0000120130100182D01_DRCL.JPG,127.72024,13.977562,13.797179,127.72024,221.16689,-0.17765115201473236,3.1448002
0279MH0002670010103125C00_DRCL.JPG,135.064,15.03002,14.090397,135.064,278.16565,0.1986536681652069,2.9900112
0157MR0008550000201322E01_DRCL.JPG,122.12131,14.192923,14.17987,122.12131,256.32837,-0.0250735804438591,3.193131
0270MH0002530020102835I01_DRCL.JPG,123.633736,14.093853,13.724904,123.633736,299.20715,0.4749182462692261,3.8832865
0585MH0002970020202900I01_DRCL.JPG,133.52634,14.360587,13.764486,133.52634,307.49036,0.2305431365966797,1.8642797
0585MH0002970020202812I01_DRCL.JPG,133.26648,14.050969,13.837843,133.26648,259.97473,-0.13861672580242157,2.087195
0054MR0002480100103043E01_DRCL.JPG,131.0755,13.397444,13.40133,131.0755,194.01013,-0.34038737416267395,3.3008823
0003ML0000000280100048E01_DRCL.JPG,108.31883,14.259955,13.917214,108.31883,248.04437,0.14478635787963867,4.264407
0283MH0002730050103234I01_DRCL.JPG,126.77342,15.178815,15.149244,126.77342,424.7113,0.2953159511089325,1.5379796
0270MH0002530020102748I01_DRCL.JPG,115.28946,13.596947,13.832003,115.28946,389.3662,0.5612613558769226,2.93713
0696MH0003630020204098I01_DRCL.JPG,114.96379,14.369729,14.091389,114.96379,315.65286,0.18559402227401733,2.270121
0019ML0000540850100366I01_DRCL.JPG,79.52709,13.47431,13.866045,79.52709,460.41666,0.66620272397995,2.4872088
