Filename,MFDMA,Symmetry_X,Symmetry_Y,Amp_Mean,Amp_Variance,Amp_Skewness,Amp_Kurtosis,MGG_0,MGG_1,MGG_2,MGG_3,MGG_4,MGG_5,MGG_6,MGG_7,MGG_8,MGG_9,Edge_0,Edge_1,Edge_2,Edge_3,Edge_4,Edge_5,Edge_6,Edge_7,Edge_8,Edge_9
0019ML0000540420100323I01_DRCL.JPG,86.32657,13.95225,14.416957,86.32657,575.701,0.8042333126068115,1.5591154,0.155517578125,0.031982421875,0.00244140625,0.0,0.0,0.031982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866392318244173,0.29323757540937057
0157ML0008550010104530I01_DRCL.JPG,100.920746,14.343797,15.295864,100.920746,469.3423,0.2789774537086487,1.462821,0.32373046875,0.080322265625,0.00830078125,0.0,0.0,0.080322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33751714677640654,0.33813272048262333
0019ML0000540680100349B00_DRCL.JPG,131.23535,13.728136,13.818651,131.23535,177.28539,-0.6391609907150269,4.066632,0.85693359375,0.5224609375,0.07763671875,0.0,0.0,0.5224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3948422496570642,0.396058603849474
0584MH0003620020202296I01_DRCL.JPG,122.90524,15.728285,15.785091,122.90524,362.02924,0.5971735715866089,2.589787,0.421630859375,0.195068359375,0.029296875,0.0,0.0,0.195068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638957475994516,0.2660270037345625
0050MR0002290280102793E01_DRCL.JPG,137.25983,14.248718,14.082799,137.25983,225.3852,-0.10379798710346222,1.9263582,0.8603515625,0.512939453125,0.092041015625,0.0,0.0,0.512939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630680838839449,0.36506172839506174
0003ML0000000440100064E01_DRCL.JPG,124.42914,14.520681,14.782021,124.42914,201.12547,-0.9715930819511414,6.500695,0.795166015625,0.414306640625,0.06201171875,0.0,0.0,0.414306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39031550068587095,0.3917380063200261
0158MR0008590040201341I01_DRCL.JPG,130.60876,15.015313,14.967854,130.60876,313.9965,0.16125354170799255,2.063212,0.8447265625,0.495361328125,0.080810546875,0.0,0.0,0.495361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33582303935651014,0.33728395061728483
0164MR0008850160201605I01_DRCL.JPG,129.7776,14.798662,14.787941,129.7776,282.66327,0.079507976770401,1.7967362,0.780517578125,0.427734375,0.0732421875,0.0,0.0,0.427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36001149095087853,0.362290809327846
0051MR0002310410102896E01_DRCL.JPG,133.85158,14.288562,14.300741,133.85158,210.19835,-0.5896160006523132,3.3231769,0.855224609375,0.53173828125,0.099853515625,0.0,0.0,0.53173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38270611893134504,0.3857613168724275
0019MR0000590100100164I01_DRCL.JPG,126.15487,14.953508,14.378627,126.15487,266.37122,0.06317213177680969,3.6508818,0.798095703125,0.433837890625,0.06201171875,0.0,0.0,0.433837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37834019204389535,0.38277506463660266
0017ML0000500100100223I01_DRCL.JPG,123.83803,14.521619,14.082019,123.83803,269.93268,0.3969375491142273,3.9749384,0.75537109375,0.365966796875,0.05419921875,0.0,0.0,0.365966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38228095374892834,0.38312757201646036
0019ML0000540640100345I01_DRCL.JPG,105.0435,13.140862,13.546957,105.0435,461.9668,0.04027574881911278,0.39063287,0.53515625,0.146728515625,0.0126953125,0.0,0.0,0.146728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685322359396433,0.3701465096236757
0066ML0002960200102463E01_DRCL.JPG,128.36156,13.851669,13.80308,128.36156,280.6103,0.23585787415504456,2.589231,0.58349609375,0.26171875,0.033935546875,0.0,0.0,0.26171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33744855967078247,0.34039643780523277
0585MH0002970020202766I01_DRCL.JPG,125.03789,13.853106,13.628857,125.03789,266.74063,0.06220404803752899,2.3279848,0.794921875,0.42431640625,0.05810546875,0.0,0.0,0.42431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645130315500685,0.3663085320310296
0153MR0008480110201283I01_DRCL.JPG,124.30984,13.755383,14.1475525,124.30984,287.904,0.35417380928993225,2.9997401,0.72412109375,0.363525390625,0.050537109375,0.0,0.0,0.363525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245953360768183,0.3268141338695818
0077MR0005750590103834E01_DRCL.JPG,127.581955,13.841163,13.715699,127.581955,283.73877,0.16780179738998413,2.913086,0.5185546875,0.2158203125,0.031982421875,0.0,0.0,0.2158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32977879919563674,0.33310013717421133
0055ML0002540090102276E01_DRCL.JPG,129.95639,14.322374,14.163504,129.95639,198.81595,-0.3055945634841919,2.9065194,0.849609375,0.50927734375,0.084716796875,0.0,0.0,0.50927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38302786555587726,0.38318244170096016
0229MR0005400000202927E01_DRCL.JPG,139.98477,13.595925,13.449581,139.98477,325.33124,0.1453627198934555,1.9029765,0.686279296875,0.36083984375,0.060791015625,0.0,0.0,0.36083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3011934156378603,0.3043723068083943
0017MR0000550130100135C00_DRCL.JPG,137.37985,14.759907,13.685476,137.37985,202.35028,-0.3754802644252777,3.4201856,0.86474609375,0.556396484375,0.096923828125,0.0,0.0,0.556396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3908916323731136,0.39546107440391265
0503MH0003070010200574I01_DRCL.JPG,125.85193,14.704624,13.81631,125.85193,337.69843,0.4682970941066742,1.7377429,0.803955078125,0.439208984375,0.06103515625,0.0,0.0,0.439208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3417753519103717,0.3454458161865571
0019ML0000540180100299C00_DRCL.JPG,99.96478,14.186066,14.731917,99.96478,329.6228,0.4569777846336365,3.5042744,0.29638671875,0.067138671875,0.003662109375,0.0,0.0,0.067138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31549554725654,0.32190672153635147
0064MR0002850560103234E01_DRCL.JPG,133.00989,14.305988,14.273433,133.00989,220.7106,-0.39431241154670715,3.576652,0.8017578125,0.461669921875,0.076416015625,0.0,0.0,0.461669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35517380063200515,0.3619067215363513
0153MR0008470090201251I01_DRCL.JPG,128.51544,14.274843,14.864325,128.51544,307.86023,0.013564163818955421,1.8896747,0.758056640625,0.385986328125,0.05810546875,0.0,0.0,0.385986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458984910836769,0.3486584314852074
0585MH0002970020202909I01_DRCL.JPG,132.32477,13.538658,13.372296,132.32477,281.22443,0.19526295363903046,1.6582994,0.851318359375,0.51806640625,0.09033203125,0.0,0.0,0.51806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488307957483502,0.3507270233196165
0155MR0008520050201310E01_DRCL.JPG,119.37127,13.609076,13.567589,119.37127,255.51569,0.019620249047875404,3.3161411,0.64404296875,0.26806640625,0.035400390625,0.0,0.0,0.26806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506995884773666,0.35126687733410433
0158MR0008590060201343D01_DRCL.JPG,134.27722,14.960073,14.895937,134.27722,268.9828,0.08621330559253693,2.1154242,0.851806640625,0.5166015625,0.093994140625,0.0,0.0,0.5166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34671646078713314,0.34842249657064517
0229MR0009820000202923I01_DRCL.JPG,134.8248,16.611502,16.451523,134.8248,384.7218,0.37508973479270935,1.0070953,0.742431640625,0.396484375,0.063232421875,0.0,0.0,0.396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750068587105627,0.2766101694915294
0003ML0000000840100104I01_DRCL.JPG,114.77666,13.800802,14.544939,114.77666,251.58455,0.01905735954642296,3.000741,0.544677734375,0.16552734375,0.020263671875,0.0,0.0,0.16552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35929905199655593,0.3595336076817564
0003ML0000000230100043I01_DRCL.JPG,93.88502,13.965036,14.313799,93.88502,342.45493,0.7676315903663635,4.2095838,0.232666015625,0.06298828125,0.007080078125,0.0,0.0,0.06298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30836762688614605,0.3108646940534359
0051MR0002310790102934E01_DRCL.JPG,128.9556,14.061567,14.44988,128.9556,217.22691,-0.46740368008613586,3.5451784,0.804443359375,0.461181640625,0.068359375,0.0,0.0,0.461181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36822752082735183,0.3684636488340192
0045MR0002080450102627E01_DRCL.JPG,111.7087,14.316359,15.288367,111.7087,306.81445,0.223506361246109,2.5218425,0.51708984375,0.216064453125,0.027099609375,0.0,0.0,0.216064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33723642631427975,0.3380384087791505
0270MH0002540050102790E01_DRCL.JPG,119.76677,13.722781,13.265399,119.76677,351.96692,0.6115171313285828,2.7972012,0.705810546875,0.3134765625,0.039794921875,0.0,0.0,0.3134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109681126113226,0.311440329218107
0019MR0000540580100228C00_DRCL.JPG,124.7455,14.579255,13.34747,124.7455,256.13345,0.366085410118103,4.464196,0.688720703125,0.304443359375,0.042236328125,0.0,0.0,0.304443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36986282578875146,0.3704222924447017
0017MR0000510060100112C00_DRCL.JPG,139.04846,15.019587,14.462778,139.04846,220.09918,-0.4683172404766083,3.009665,0.862060546875,0.544677734375,0.096435546875,0.0,0.0,0.544677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38534979423868243,0.38538351048549624
0051ML0002320200102198E01_DRCL.JPG,126.55825,13.427415,13.412811,126.55825,167.0209,-0.4413692355155945,4.767979,0.77294921875,0.40869140625,0.060791015625,0.0,0.0,0.40869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38052126200274305,0.3834415397874206
0017ML0000550000100263I01_DRCL.JPG,117.051285,13.85754,13.503587,117.051285,313.39746,0.6754977703094482,4.7033834,0.58203125,0.230224609375,0.02783203125,0.0,0.0,0.230224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571042803792054,0.3592729766803842
0019ML0000540170100298I01_DRCL.JPG,82.28552,12.98419,14.240732,82.28552,506.47906,0.7226571440696716,1.7707481,0.07958984375,0.01416015625,0.001953125,0.0,0.0,0.01416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3129766803840881,0.31330077563918785
0066MR0002930290103307E01_DRCL.JPG,134.05017,13.798701,13.944607,134.05017,197.89984,-0.5508838295936584,3.5332465,0.829833984375,0.466064453125,0.07177734375,0.0,0.0,0.466064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38305084745763185,0.38374485596707775
0270MH0002530050102841I01_DRCL.JPG,108.885284,13.434531,13.469336,108.885284,503.26184,0.6001570820808411,1.7260494,0.554931640625,0.18115234375,0.019287109375,0.0,0.0,0.18115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905486968449936,0.29751220913531
0523MH0003060020201054I01_DRCL.JPG,134.91891,14.334805,14.300514,134.91891,322.09747,0.14265082776546478,1.2281165,0.8359375,0.482666015625,0.07666015625,0.0,0.0,0.482666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34637173226084655,0.34901234567901285
0182MH0001500050102654E01_DRCL.JPG,115.77476,14.20458,14.587235,115.77476,512.85474,0.7744020819664001,1.7676239,0.4814453125,0.192626953125,0.025634765625,0.0,0.0,0.192626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503155006858712,0.25819017523700494
0017ML0000510050100252C00_DRCL.JPG,130.38997,14.434162,13.774431,130.38997,240.80418,0.1662437915802002,4.409052,0.80859375,0.463623046875,0.066650390625,0.0,0.0,0.463623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862223498994586,0.38798353909464955
0066MR0002930450103322E01_DRCL.JPG,138.9963,14.099136,14.31065,138.9963,222.56195,-0.5596436858177185,3.1982374,0.85400390625,0.52734375,0.09423828125,0.0,0.0,0.52734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823958632576885,0.38288065843621316
0066ML0002960190102462E01_DRCL.JPG,129.7356,14.384568,14.462209,129.7356,298.66916,0.16958872973918915,2.4087067,0.54931640625,0.275146484375,0.044189453125,0.0,0.0,0.275146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31164609053498,0.3152772191898914
0044MR0002011080102487E01_DRCL.JPG,118.94468,14.248375,14.258476,118.94468,193.33066,-0.4514544606208801,4.6089883,0.706298828125,0.3115234375,0.03564453125,0.0,0.0,0.3115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999310542947465,0.40245541838134374
0037MR0001570040100896E01_DRCL.JPG,125.7672,13.578297,13.583185,125.7672,185.7922,-0.3718930780887604,4.0383277,0.76953125,0.3935546875,0.059814453125,0.0,0.0,0.3935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3689284688307983,0.3706721536351161
0067MR0004840460103432E01_DRCL.JPG,140.5928,14.061806,13.87521,140.5928,188.44281,-0.6055343151092529,2.673555,0.869384765625,0.55712890625,0.0947265625,0.0,0.0,0.55712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3769821673525379,0.3799138178684326
0038MR0001720060101207E01_DRCL.JPG,103.67484,13.480419,13.895046,103.67484,213.53242,0.12094567716121674,5.9331236,0.339111328125,0.088134765625,0.00830078125,0.0,0.0,0.088134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32492961792588726,0.3272976680384088
0013ML0000120110100180D01_DRCL.JPG,130.3877,13.975752,13.819108,130.3877,221.56683,-0.25829148292541504,3.16496,0.7998046875,0.429443359375,0.068115234375,0.0,0.0,0.429443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36358024691358026,0.3639069232979056
0017ML0000500170100230B00_DRCL.JPG,133.84494,14.26607,13.849693,133.84494,213.90666,0.04537812992930412,4.4783607,0.840576171875,0.51708984375,0.090576171875,0.0,0.0,0.51708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38531456478023834,0.3861316872427983
0229MR0009810000202922I01_DRCL.JPG,135.28287,14.086623,14.0352,135.28287,403.3257,0.20799264311790466,0.89420867,0.6630859375,0.373046875,0.063232421875,0.0,0.0,0.373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29067215363511717,0.2909853490376394
0042MR0001940430102258E01_DRCL.JPG,112.66892,13.263878,13.364759,112.66892,221.85501,0.052490461617708206,3.602306,0.51123046875,0.170166015625,0.02099609375,0.0,0.0,0.170166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3748148148148146,0.3780752657282431
0584MH0003620020202327I01_DRCL.JPG,125.43589,14.357066,14.7756195,125.43589,395.0329,0.5151731967926025,2.0780602,0.62255859375,0.274169921875,0.0380859375,0.0,0.0,0.274169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699798908359709,0.2741563786008232
0153ML0008480170104475I01_DRCL.JPG,114.41997,13.514619,14.023735,114.41997,450.31494,0.17478755116462708,0.8651805,0.73388671875,0.3291015625,0.03564453125,0.0,0.0,0.3291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35261131858661604,0.3551303155006864
0869MH0002770020302256I01_DRCL.JPG,130.53926,14.147766,14.000085,130.53926,322.3356,0.1522461622953415,1.6717691,0.772705078125,0.406005859375,0.060546875,0.0,0.0,0.406005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118518518518523,0.3180925021545572
0292MH0002800030103512I01_DRCL.JPG,114.23764,13.916807,13.575197,114.23764,421.41116,0.7641571760177612,2.4253597,0.590087890625,0.2490234375,0.027099609375,0.0,0.0,0.2490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2796296296296301,0.28022981901752864
0180MH0001490020102536E01_DRCL.JPG,127.3943,13.781334,13.996262,127.3943,318.55157,0.42796745896339417,2.9822316,0.75927734375,0.38720703125,0.05615234375,0.0,0.0,0.38720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314650205761317,0.32070094800345184
0605MH0003060020203276I01_DRCL.JPG,128.41568,14.327172,14.243685,128.41568,241.12859,0.13416090607643127,2.617992,0.82958984375,0.472412109375,0.06640625,0.0,0.0,0.472412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35000287273772424,0.3541426611796984
0078MR0005860280103946E01_DRCL.JPG,140.02997,13.540573,13.825078,140.02997,221.86075,-0.2691810429096222,2.6843462,0.8583984375,0.532958984375,0.0888671875,0.0,0.0,0.532958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666117969821678,0.3670439528871062
0019MR0000540360100206C00_DRCL.JPG,122.06979,13.825071,13.434673,122.06979,281.56647,0.6495883464813232,3.9198399,0.59521484375,0.237548828125,0.025634765625,0.0,0.0,0.237548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3085871056241431,0.3135076127549604
0019MR0000540050100175I01_DRCL.JPG,112.089935,12.286329,14.135082,112.089935,432.00513,0.6164332628250122,2.591745,0.277099609375,0.083984375,0.01025390625,0.0,0.0,0.083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3222522263717359,0.32526748971193487
0019MR0000540790100249I01_DRCL.JPG,119.88191,14.196303,14.099733,119.88191,298.4761,0.4420068562030792,3.865202,0.61181640625,0.2412109375,0.02880859375,0.0,0.0,0.2412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36163237311385465,0.36304510198219164
0584MH0003630020202401I01_DRCL.JPG,124.19073,15.102442,14.925608,124.19073,293.11966,-0.2152513563632965,1.9171715,0.839599609375,0.499267578125,0.077392578125,0.0,0.0,0.499267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38234989945418446,0.384266117969821
0019MR0000530050100143C00_DRCL.JPG,137.0952,15.108084,13.95879,137.0952,208.59525,-0.20961451530456543,3.058763,0.85791015625,0.528564453125,0.09130859375,0.0,0.0,0.528564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4036213991769541,0.4055960930767077
0049ML0002230010102131E01_DRCL.JPG,106.98241,13.851088,14.202421,106.98241,251.94328,0.2308233380317688,4.12328,0.36474609375,0.11474609375,0.01123046875,0.0,0.0,0.11474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3370066072967576,0.339876543209876
0019ML0000540730100354I01_DRCL.JPG,103.1772,13.333154,14.201323,103.1772,460.80267,0.03985653072595596,0.45756364,0.52099609375,0.149169921875,0.012939453125,0.0,0.0,0.149169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665498419994284,0.3703703703703701
0270MH0002540020102780I01_DRCL.JPG,123.45737,13.95845,13.92873,123.45737,342.47665,0.46758052706718445,2.7305627,0.769775390625,0.399169921875,0.061279296875,0.0,0.0,0.399169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188888888888896,0.32119505889112715
0153MR0008480280201300E01_DRCL.JPG,131.32008,14.930784,14.713605,131.32008,250.026,-0.25447046756744385,2.3362403,0.827392578125,0.4931640625,0.0771484375,0.0,0.0,0.4931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35871301350187057,0.3591358024691365
0017MR0000500290100101C00_DRCL.JPG,142.79999,14.169817,13.71617,142.79999,196.51538,-0.48259904980659485,2.9682941,0.877197265625,0.57421875,0.10205078125,0.0,0.0,0.57421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38547325102880625,0.3857397299626586
0003ML0000001180100138I01_DRCL.JPG,127.585495,15.450808,15.490318,127.585495,223.30435,-0.48118481040000916,3.061358,0.8154296875,0.431640625,0.059326171875,0.0,0.0,0.431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3789711934156382,0.38060327492100543
0180ML0006480000105259E01_DRCL.JPG,136.10568,14.290886,13.782899,136.10568,308.1287,0.26879534125328064,2.804473,0.74609375,0.404541015625,0.06103515625,0.0,0.0,0.404541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336167767882795,0.3362139917695476
