Filename,MFDMA,Symmetry_X,Symmetry_Y,Amp_Mean,Amp_Variance,Amp_Skewness,Amp_Kurtosis,msgggf_1,msgggf_2,msgggf_3,msgggf_4,msgef_1,msgef_2,Cluster
0585MH0002970020202793I01_DRCL.JPG,133.4758,14.182353,14.191736,133.4758,294.65643,-0.0395041926842768,1.9151968074901005,0.964599609375,0.900390625,0.900390625,0.66748046875,95.2517667336972,95.8261316872428,0
0151ML0008410010104450E01_DRCL.JPG,129.4086,14.416079,14.235341,129.4086,209.86786,-0.3219657234821965,2.980782587779668,0.963623046875,0.892822265625,0.892822265625,0.652099609375,97.0831370295892,96.1059670781893,0
0019ML0000540700100351B00_DRCL.JPG,131.41704,13.475261,13.5020275,131.41704,173.87378,-0.6102379850557914,4.121551908060767,0.96533203125,0.907470703125,0.907470703125,0.682373046875,93.32076989370871,93.46851851851852,0
0153ML0008480190104477E01_DRCL.JPG,132.71284,14.301695,13.846952,132.71284,276.71558,-0.1304170171990369,2.77257658488211,0.9658203125,0.892333984375,0.892333984375,0.64404296875,91.18758977305372,90.68415637860082,0
0042MR0001940770102292E01_DRCL.JPG,124.598236,13.83028,13.711924,124.598236,169.75093,-0.6328753464594924,4.842580914853039,0.9423828125,0.84619140625,0.84619140625,0.5537109375,96.47658718758976,96.52921810699588,0
0064MR0002850670103245E01_DRCL.JPG,135.75873,14.020392,13.903655,135.75873,223.25897,-0.4934829653017704,3.421548448439395,0.964599609375,0.906494140625,0.906494140625,0.6943359375,94.0415972421718,93.90925925925929,0
0051MR0002310830102938E01_DRCL.JPG,130.2604,13.977824,13.888857,130.2604,181.83282,-0.4053292538008492,3.1680458837556387,0.963134765625,0.896728515625,0.896728515625,0.638427734375,97.32634300488364,97.24979423868314,0
0077ML0005750610102723E01_DRCL.JPG,136.27826,13.921484,13.993971,136.27826,238.17949,-0.2488614926843773,2.892671492043175,0.939453125,0.844482421875,0.844482421875,0.58056640625,92.081298477449,92.06234567901237,0
0019MR0000540200100190I01_DRCL.JPG,111.982925,13.244135,14.093586,111.982925,430.4005,0.5972326821788826,2.2353914394555607,0.688720703125,0.390625,0.390625,0.13916015625,94.75949439816142,94.92716049382716,1
0039MR0001770000101219E01_DRCL.JPG,130.09924,13.55372,13.9151,130.09924,249.56448,-0.1790590397956424,3.0370460372189587,0.94970703125,0.85205078125,0.85205078125,0.56884765625,96.16598678540647,96.18991769547324,0
0025MR0001230080100706E01_DRCL.JPG,115.34277,13.365484,13.370058,115.34277,173.91248,-0.4226080468803375,6.024553034765512,0.9091796875,0.7275390625,0.7275390625,0.365966796875,98.62441827061188,98.85185185185183,0
0019ML0000540110100292C00_DRCL.JPG,83.11252,13.2935505,14.630278,83.11252,296.41092,0.7539533865309825,5.798811902989815,0.26611328125,0.0732421875,0.0732421875,0.01171875,83.99396725079,83.86316872427983,1
0584MH0003620020202326I01_DRCL.JPG,125.75789,14.524075,14.895297,125.75789,391.6177,0.4259484949435898,2.5434436408406658,0.898193359375,0.713623046875,0.713623046875,0.3974609375,83.54564780235565,83.79670781893005,2
0019ML0000540800100361I01_DRCL.JPG,91.84955,13.099833,14.477242,91.84955,524.11194,0.3113845761124862,0.8497222444089094,0.67236328125,0.3125,0.3125,0.07568359375,95.82315426601552,96.5746913580247,1
0019MR0000540360100206C00_DRCL.JPG,122.06979,13.825071,13.434673,122.06979,281.56647,0.649588780163438,3.919838647723206,0.858154296875,0.693115234375,0.693115234375,0.363037109375,91.67693191611606,90.69115226337448,2
0051MR0002310350102890E01_DRCL.JPG,135.19078,13.922983,14.149577,135.19078,223.20276,-0.3105468889021023,2.5536919902405355,0.94921875,0.86328125,0.86328125,0.64013671875,97.79810399310544,98.1067901234568,0
0044MR0002011050102484E01_DRCL.JPG,119.40881,13.232969,13.707995,119.40881,173.6741,-0.6636718512176619,5.7440310022141325,0.93359375,0.7998046875,0.7998046875,0.460205078125,94.28480321746623,94.37098765432098,0
0072MR0005540140103555E01_DRCL.JPG,130.78989,13.953832,13.538338,130.78989,204.63928,-0.3641459126127076,2.8536598438334284,0.95263671875,0.86474609375,0.86474609375,0.59521484375,96.16891697787992,96.5851851851852,0
0270MH0002540050102790I01_DRCL.JPG,116.41931,14.203948,13.752332,116.41931,409.85455,0.5861289267644694,2.1283285459652257,0.914306640625,0.77099609375,0.77099609375,0.43994140625,85.97477736282677,85.50020576131686,2
0017MR0000500280100100I01_DRCL.JPG,137.10352,14.644998,14.36974,137.10352,250.55026,-0.0608523253514337,1.4460425384903646,0.96875,0.914794921875,0.914794921875,0.703125,93.12444699798908,92.338683127572,0
0050MR0002290720102837E01_DRCL.JPG,134.71999,14.095673,14.156731,134.71999,199.15018,-0.5508647007456675,3.138686826069187,0.966552734375,0.905029296875,0.905029296875,0.681396484375,95.33381212295318,94.93415637860082,0
0019MR0000540820100252I01_DRCL.JPG,115.175125,13.325419,13.912888,115.175125,337.21368,0.6617659852981344,3.47469390025942,0.828857421875,0.5576171875,0.5576171875,0.2236328125,92.78454467107152,91.80699588477368,2
0019ML0000540090100290I01_DRCL.JPG,76.889496,12.4526,13.450762,76.889496,494.13226,0.7896952752480277,2.2819847433448466,0.250244140625,0.068115234375,0.068115234375,0.029541015625,84.98437230680838,85.18189300411522,1
0042MR0001940310102246E01_DRCL.JPG,112.98547,14.053523,14.461439,112.98547,228.40071,0.0746891797517084,5.154968094777276,0.835205078125,0.61962890625,0.61962890625,0.282470703125,94.97925883366848,96.73559670781891,2
0585MH0003080010202486C00_DRCL.JPG,121.854065,14.278185,13.7429085,121.854065,332.1142,0.6031841840205724,2.6641758428049176,0.946533203125,0.86279296875,0.86279296875,0.583251953125,94.15880494110888,94.01769547325102,0
0270MH0002530020102752C00_DRCL.JPG,123.402084,13.53183,13.550596,123.402084,273.08844,0.5974866247267544,4.213466311332304,0.93310546875,0.824462890625,0.824462890625,0.552490234375,88.76432059752946,87.53950617283951,2
0051MR0002310580102913E01_DRCL.JPG,136.24232,14.49147,14.045427,136.24232,213.38805,-0.5553563811586623,2.9336711175365906,0.963134765625,0.905029296875,0.905029296875,0.6875,94.62177535191036,94.79423868312756,0
0229MR0009820000202923E01_DRCL.JPG,138.13818,16.688385,16.75908,138.13818,345.09753,0.2037407422181195,1.5758439080431463,0.89111328125,0.799072265625,0.799072265625,0.55322265625,80.08509049123813,79.41028806584362,0
0163MR0008780010201496E01_DRCL.JPG,129.37769,13.729041,13.981862,129.37769,204.57823,-0.2318501968157955,3.2248575465867884,0.955810546875,0.86474609375,0.86474609375,0.58984375,98.02372881355932,97.56111111111112,0
0019MR0000540590100229I01_DRCL.JPG,120.39241,13.76483,13.253549,120.39241,308.7755,0.4478132757889204,3.424491167510604,0.8955078125,0.713623046875,0.713623046875,0.35107421875,95.09353634013212,95.23847736625515,2
0048MR0002160210102687E01_DRCL.JPG,112.467384,13.512781,13.841742,112.467384,190.0321,-0.4984060547661067,5.9608271135331545,0.8623046875,0.625732421875,0.625732421875,0.266845703125,94.4430336110313,94.4164609053498,2
0078MR0005760390103874E01_DRCL.JPG,124.539825,14.409437,14.357523,124.539825,249.94629,0.073050645350497,2.781011761652337,0.924560546875,0.759521484375,0.759521484375,0.4072265625,93.78960068945705,93.84979423868312,0
0003ML0000000560100076E01_DRCL.JPG,113.79386,13.835922,13.711262,113.79386,180.46657,-0.3551198483371202,5.4632640415277205,0.9189453125,0.7490234375,0.7490234375,0.38623046875,95.9286411950589,96.4627572016461,0
0025ML0001270260100833E01_DRCL.JPG,116.22162,13.851995,13.714587,116.22162,176.98416,-0.6242878161577968,5.661242309331646,0.927734375,0.784423828125,0.784423828125,0.429931640625,96.31542660155128,96.70061728395062,0
0292MH0002800030103509I01_DRCL.JPG,111.13371,14.264427,14.093376,111.13371,492.0336,0.6733263379984439,1.99091658984499,0.86865234375,0.6728515625,0.6728515625,0.335693359375,83.2614191324332,83.4119341563786,2
0078MR0005760330103868E01_DRCL.JPG,138.6225,14.624248,14.593267,138.6225,276.58273,-0.1278229802776378,2.734523484578694,0.949462890625,0.8681640625,0.8681640625,0.619140625,94.08261993679976,94.10864197530866,0
0003ML0000001140100134I01_DRCL.JPG,117.781586,14.167626,14.444469,117.781586,238.26419,-0.2648770771557454,3.6596119143785,0.93115234375,0.77685546875,0.77685546875,0.427001953125,96.889744326343,96.63765432098766,0
0154ML0008510070104498E01_DRCL.JPG,134.61246,14.539625,14.153534,134.61246,264.32373,-0.1603045643335257,1.860769674629239,0.96240234375,0.90234375,0.90234375,0.69287109375,94.97632864119508,95.53580246913582,0
0163MR0008780110201506I01_DRCL.JPG,127.3457,16.167686,16.466892,127.3457,275.43286,-0.0853219197269449,2.5200640788604636,0.950439453125,0.86572265625,0.86572265625,0.60888671875,94.31996552714736,94.7767489711934,0
0605MH0003060020203267I01_DRCL.JPG,126.25007,15.038193,14.315788,126.25007,269.73135,0.205456444719769,3.5933631385354223,0.953369140625,0.8583984375,0.8583984375,0.5908203125,90.5605285837403,90.6106995884774,0
0013MR0000120000100039E01_DRCL.JPG,133.30344,14.037384,13.054581,133.30344,231.9933,0.2129277431973451,4.0858061405851105,0.9560546875,0.865234375,0.865234375,0.583251953125,97.48164320597527,97.30925925925924,0
0079MR0004480000104005I01_DRCL.JPG,127.64635,13.944246,13.778769,127.64635,414.23993,0.4288850083190437,1.62921589250067,0.888916015625,0.735107421875,0.735107421875,0.418212890625,86.14472852628553,85.88847736625515,2
0153MR0008480000201272I01_DRCL.JPG,126.0063,13.626669,13.328547,126.0063,316.24817,0.312590898351009,2.131750280404706,0.947998046875,0.84765625,0.84765625,0.5693359375,87.8090778511922,88.82325102880658,2
0270MH0002530020102806C00_DRCL.JPG,118.65199,13.418993,13.862814,118.65199,294.82852,0.5094996420290625,3.861609476886568,0.925537109375,0.80078125,0.80078125,0.470947265625,88.44785981039931,86.67901234567901,2
0154ML0008510150104506I01_DRCL.JPG,122.60632,13.800361,13.69125,122.60632,368.4854,0.3346663966539845,1.2391530913931676,0.941650390625,0.837646484375,0.837646484375,0.552001953125,90.19425452456191,90.71563786008228,2
0503MH0002990020200598I01_DRCL.JPG,121.17593,13.194879,13.24013,121.17593,315.06158,0.2155397492446273,2.303867591579153,0.948486328125,0.85498046875,0.85498046875,0.55029296875,94.82981901752368,94.54938271604938,0
0178MR0006470000201988E01_DRCL.JPG,133.37778,14.83855,14.08073,133.37778,310.6353,0.2898301924900441,2.633593189031366,0.861328125,0.67919921875,0.67919921875,0.415283203125,89.15989658144211,89.95658436213992,2
0053MR0002470110103020E01_DRCL.JPG,123.97399,13.374986,13.53256,123.97399,203.30705,-0.1696609065364306,3.4225295834434473,0.93017578125,0.79150390625,0.79150390625,0.4873046875,97.71605860384946,97.65205761316874,0
0055ML0002550000102279E01_DRCL.JPG,128.32309,14.381926,14.243997,128.32309,256.39105,-0.3586101558894514,2.8745151683708414,0.946044921875,0.842041015625,0.842041015625,0.561767578125,93.08049411088766,93.4090534979424,0
0163ML0008750030104594E01_DRCL.JPG,126.62609,13.651885,13.67576,126.62609,238.10777,-0.2121653523338355,3.0574409246676204,0.946044921875,0.84326171875,0.84326171875,0.555419921875,94.36977879919564,94.3045267489712,0
0182MH0001500020102663E01_DRCL.JPG,127.95407,13.610296,14.098446,127.95407,294.60046,0.4806570068648135,3.6048845537158023,0.8828125,0.752197265625,0.752197265625,0.472900390625,83.35225509910944,82.87674897119341,2
0025ML0001270170100824E01_DRCL.JPG,115.59206,13.938338,14.050095,115.59206,170.28506,-0.4434063869350416,5.43771836317141,0.9091796875,0.744873046875,0.744873046875,0.381103515625,94.85326055731112,94.55637860082304,0
0292MH0002810020103608I01_DRCL.JPG,112.00943,13.29974,13.988705,112.00943,393.84674,0.6620046389710407,2.5449107762726912,0.85400390625,0.63623046875,0.63623046875,0.2841796875,90.96782533754669,89.98806584362138,2
0279MH0002700050103099I01_DRCL.JPG,100.0027,13.319872,13.75267,100.0027,502.94763,0.8765284408631026,2.745644634922293,0.4052734375,0.2001953125,0.2001953125,0.092529296875,77.79661016949153,79.90699588477366,1
0066MR0002930360103314E01_DRCL.JPG,138.8798,14.331394,14.235952,138.8798,254.47879,-0.4504602014547583,2.5915445343862658,0.965087890625,0.90966796875,0.90966796875,0.704345703125,94.58954323470267,94.87818930041152,0
0154ML0008510130104504E01_DRCL.JPG,128.81345,13.973081,13.835659,128.81345,304.67697,0.0609078433745339,2.0972749046313828,0.948974609375,0.85546875,0.85546875,0.58642578125,91.53335248491813,91.35576131687245,0
0041ML0001880000101342E01_DRCL.JPG,114.2672,14.25589,14.393601,114.2672,188.66579,-0.6705666606893734,5.561620771730828,0.92919921875,0.7666015625,0.7666015625,0.4072265625,94.44889399597815,94.47942386831276,0
0049MR0002240090102744E01_DRCL.JPG,115.52696,13.548164,13.983866,115.52696,209.09795,-0.2936339978010616,3.7686673710496033,0.78076171875,0.52294921875,0.52294921875,0.21875,95.943292157426,95.44835390946504,2
0153MR0008480220201294E01_DRCL.JPG,121.17041,14.144916,14.788732,121.17041,321.14178,0.4175080576171306,2.4140603955383666,0.888427734375,0.726318359375,0.726318359375,0.422607421875,89.40896294168341,88.68683127572017,2
0292MH0002810020103584I01_DRCL.JPG,106.33084,14.064871,14.34811,106.33084,433.66083,0.4347972254471391,2.3566309119765103,0.843505859375,0.5888671875,0.5888671875,0.23388671875,86.06854352197644,84.70267489711934,2
0079MR0004480000104005E01_DRCL.JPG,132.44772,14.219079,13.835916,132.44772,322.61542,0.3243851721080152,2.5268594034959326,0.892333984375,0.80126953125,0.80126953125,0.531982421875,85.21585751220914,85.1119341563786,2
0153ML0008480290104487E01_DRCL.JPG,131.23633,14.115685,14.129975,131.23633,232.19962,-0.2859279447890003,3.3078738740496716,0.955322265625,0.873046875,0.873046875,0.608154296875,94.6247055443838,95.0530864197531,0
0044MR0002011220102501E01_DRCL.JPG,126.011284,13.524591,13.549614,126.011284,162.22081,-0.6289722561116862,4.911760554945454,0.95361328125,0.866455078125,0.866455078125,0.595458984375,93.01602987647227,93.67139917695472,0
0158MR0008530030201336E01_DRCL.JPG,127.34741,14.883722,13.99687,127.34741,284.52527,0.514768450080569,3.3984270101957934,0.92529296875,0.794921875,0.794921875,0.51416015625,93.77787991956336,93.84979423868312,0
0585MH0002970020202823I01_DRCL.JPG,132.59258,14.83765,14.662378,132.59258,276.42084,-0.1853930615135719,2.295800491531078,0.9677734375,0.91064453125,0.91064453125,0.685791015625,96.3916116058604,96.5641975308642,0
0017ML0000550050100268C00_DRCL.JPG,122.62375,13.627377,13.25282,122.62375,280.15442,0.6250651968778588,4.600665550714804,0.918701171875,0.78173828125,0.78173828125,0.4794921875,92.86072967538064,93.33209876543212,2
0292MH0002800030103515I01_DRCL.JPG,116.2025,14.283888,13.964113,116.2025,393.9713,0.6549902701908983,2.8435899335690715,0.882568359375,0.708984375,0.708984375,0.4033203125,83.9705257110026,83.00617283950618,2
0019ML0000540370100318C00_DRCL.JPG,111.64621,14.208326,14.717381,111.64621,266.7116,0.0443829171593572,4.276698281703841,0.853759765625,0.653076171875,0.653076171875,0.311279296875,89.57012352772192,88.86872427983539,2
0178MR0006470000201988I01_DRCL.JPG,129.87161,14.886066,14.33676,129.87161,379.7273,0.4018855259980474,1.6231190248899248,0.846435546875,0.655517578125,0.655517578125,0.379638671875,87.20838839413962,87.52201646090535,2
0051MR0002310790102934E01_DRCL.JPG,128.99136,13.984359,14.354515,128.99136,213.09927,-0.3796688383538635,3.1227904130396684,0.94921875,0.864013671875,0.864013671875,0.61962890625,93.56983625395004,93.80432098765434,0
0050MR0002290760102841E01_DRCL.JPG,140.451,13.707987,13.77953,140.451,204.7102,-0.4556031243252262,2.7045903822760033,0.958984375,0.904541015625,0.904541015625,0.67919921875,92.59408216029875,92.4261316872428,0
0178ML0006460000105248I01_DRCL.JPG,133.95212,13.7041025,13.372719,133.95212,332.56024,0.4053703276702777,2.1905837986278485,0.919921875,0.817138671875,0.817138671875,0.537841796875,90.53122665900602,90.35534979423866,0
0019ML0000540240100305C00_DRCL.JPG,105.88068,14.668282,15.2228775,105.88068,312.78415,0.3693831931360526,3.462795948788366,0.859130859375,0.62744140625,0.62744140625,0.264404296875,90.3964378052284,90.8730452674897,2
0003ML0000000870100107I01_DRCL.JPG,120.35107,13.817123,14.11874,120.35107,218.25372,-0.224136980316612,3.886103196411443,0.944580078125,0.82373046875,0.82373046875,0.498291015625,96.34765871875896,96.73209876543211,0
0039ML0001780000101334E01_DRCL.JPG,127.213066,13.100603,13.223143,127.213066,221.07994,-0.0337360047766848,2.9747939631260447,0.90673828125,0.743408203125,0.743408203125,0.41064453125,93.32370008618211,92.92983539094652,0
0153ML0008480050104463I01_DRCL.JPG,115.974915,14.330976,14.339726,115.974915,495.20026,0.22802134382368,1.033206518939517,0.939208984375,0.819580078125,0.819580078125,0.516357421875,88.32772191898879,87.35061728395063,2
0042MR0001940350102250E01_DRCL.JPG,109.632614,13.907896,14.105726,109.632614,248.21341,0.2617683664253443,4.324523327793033,0.83154296875,0.582763671875,0.582763671875,0.252197265625,95.29864981327204,96.38930041152264,2
0019ML0000540220100303I01_DRCL.JPG,87.584305,13.754966,14.500021,87.584305,509.2858,0.5118345638029322,1.2815248018072616,0.623779296875,0.266845703125,0.266845703125,0.04248046875,90.24992818155702,90.68415637860082,1
0523MH0001900010201041I01_DRCL.JPG,134.85094,15.085114,14.457689,134.85094,305.4923,0.1177584034686708,1.3232228584089087,0.955810546875,0.87255859375,0.87255859375,0.631591796875,90.4960643493249,89.62078189300412,0
0585MH0002970020202789I01_DRCL.JPG,130.01901,14.394692,14.437204,130.01901,331.80655,0.1893659302543069,1.2266351620070814,0.9609375,0.891845703125,0.891845703125,0.65185546875,96.16305659293307,96.67263374485596,0
0078ML0005760730102738E01_DRCL.JPG,127.720535,14.172927,14.147394,127.720535,296.2992,0.1086714345490623,2.247243625622164,0.875244140625,0.69189453125,0.69189453125,0.37939453125,90.2469979890836,89.01213991769546,2
0584MH0003620020202287I01_DRCL.JPG,123.219475,15.179168,15.324987,123.219475,443.52753,0.549450100739946,1.7730043109422082,0.869140625,0.668701171875,0.668701171875,0.33837890625,83.94708417121518,84.63621399176955,2
0270MH0002530050102828I01_DRCL.JPG,111.36956,13.130994,14.339804,111.36956,368.8188,0.5838322272877465,2.984346640496523,0.89697265625,0.722900390625,0.722900390625,0.36083984375,83.71852915828784,81.86934156378601,2
0585MH0002970020202915I01_DRCL.JPG,131.76431,13.954067,13.715707,131.76431,289.87067,0.089942095228592,1.811163527235423,0.96044921875,0.899658203125,0.899658203125,0.687744140625,96.57914392415972,97.3127572016461,0
0283MH0002730040103228I01_DRCL.JPG,122.451515,15.078517,15.263786,122.451515,520.6328,0.3272559927468311,1.07425019434391,0.86767578125,0.76904296875,0.76904296875,0.543212890625,81.7494398161448,79.81604938271605,2
0153MR0008470130201255E01_DRCL.JPG,132.27234,13.176416,13.328683,132.27234,252.28784,0.2283974540041549,3.1182135768312804,0.947265625,0.860595703125,0.860595703125,0.613037109375,91.44251651824187,91.4502057613169,0
0270MH0002530050102767I01_DRCL.JPG,116.63317,13.748598,13.663543,116.63317,297.29315,0.4612948397147494,3.9563283668287497,0.92529296875,0.777099609375,0.777099609375,0.4609375,87.36954898017811,86.21378600823046,2
0050MR0002290310102796E01_DRCL.JPG,135.49362,13.812372,14.176277,135.49362,204.51442,-0.6863991812665652,3.526221079809829,0.95751953125,0.892578125,0.892578125,0.669677734375,98.27279517380065,98.57901234567902,0
0019MR0000540150100185C00_DRCL.JPG,110.186775,12.690211,11.685618,110.186775,432.42075,0.5642387222339136,2.545008398995808,0.67578125,0.368896484375,0.368896484375,0.1083984375,92.91933352484916,92.92983539094652,1
0066ML0002960210102464E01_DRCL.JPG,121.199196,13.983123,13.915511,121.199196,257.56012,-0.3773672348173277,3.0312667053249145,0.8740234375,0.6513671875,0.6513671875,0.300537109375,91.9728813559322,92.0238683127572,2
0019MR0000540160100186C00_DRCL.JPG,111.91047,12.870481,11.762953,111.91047,398.2939,0.694944436541087,2.7440202254137995,0.733154296875,0.434326171875,0.434326171875,0.13916015625,94.18517667336972,94.52139917695474,1
0292MH0002800030103509C00_DRCL.JPG,113.63749,13.32165,13.275118,113.63749,433.17444,0.7210758926146201,2.576049083446222,0.874267578125,0.678466796875,0.678466796875,0.358154296875,82.85705257110027,82.00576131687242,2
